term_str,syu_sentiment
reclaim,0.8
reclamation,0.8
recline,0.6
reclined,0.6
recluse,-0.8
recognizable,0.8
recoil,-0.5
recoiled,-0.8
recommend,0.5
recommendation,0.8
recommendations,0.8
recommended,0.5
recommends,0.8
reconcile,1.0
reconciliation,0.5
reconsideration,0.4
reconstruct,0.1
reconstruction,0.1
recount,-0.25
recoup,0.1
recover,1.0
recovery,0.25
recreation,0.8
recreational,0.8
rectification,0.8
rectify,0.25
rectifying,0.8
reddening,-0.25
redeem,1.0
redeemed,1.0
redeeming,1.0
redemption,0.25
redirect,-0.25
rediscovered,0.25
redress,0.8
redundant,-0.5
reek,-1.0
reeked,-1.0
reeks,-1.0
reeled,-0.4
reemerged,-0.25
refilling,0.4
refine,0.5
refined,1.0
refinement,0.75
reflects,0.4
reform,0.25
reformation,0.25
reformed,1.0
reformer,1.0
reforming,1.0
reforms,0.8
refrain,-0.25
refresh,0.8
refreshed,1.0
refreshing,0.5
refuge,1.0
refund,0.8
refunded,0.8
refurbish,0.8
refusal,-0.5
refuse,-0.75
refused,-0.75
refuses,-0.8
refusing,-0.5
refutation,-0.4
refute,-0.4
refuted,-0.4
refutes,-0.4
refuting,-0.4
regal,0.75
regally,0.8
regent,0.4
regress,-0.5
regression,-0.5
regressive,-1.0
regret,-0.75
regretful,-0.5
regretfully,-1.0
regrets,-0.5
regrettable,-0.5
regrettably,-1.0
regretted,-1.0
regretting,-0.5
regularity,0.25
regulate,-0.4
regulatory,-0.25
rehabilitate,1.0
rehabilitation,1.0
reignited,-0.1
reimburse,0.8
reimbursement,0.4
reinforcement,-0.1
reinforcing,0.25
reinstate,0.1
reject,-0.75
rejected,-1.0
rejecting,-0.5
rejection,-0.75
rejects,-0.75
rejoice,0.75
rejoiced,1.0
rejoices,1.0
rejoicing,0.75
rejoicingly,1.0
rejuvenate,0.5
rejuvenated,0.5
rejuvenating,1.0
relapse,-0.5
relating,0.1
relation,0.1
relationships,0.25
relativity,0.1
relaxation,1.0
relaxed,0.5
relegation,-0.25
relent,-0.25
relentless,-0.5
relentlessly,-0.6
relentlessness,-0.6
relevant,0.8
reliability,1.0
reliable,0.5
reliably,1.0
reliance,0.1
reliant,0.4
relief,0.5
relieve,1.0
relieved,1.0
relieves,1.0
relieving,0.5
relinquish,-0.5
relinquished,-0.25
relish,0.8
relishing,1.0
reluctance,-0.8
reluctant,-0.5
reluctantly,-0.5
remand,-0.4
remarkable,0.75
remarkably,0.5
remedial,-0.25
remedy,0.25
reminding,-0.25
remiss,-0.8
remission,0.25
remodel,0.1
remorse,-1.0
remorseful,-0.5
remorsefully,-1.0
remorseless,-1.0
remorselessly,-1.0
remorselessness,-1.0
removal,-0.25
remove,-0.25
remunerate,0.6
renaissance,0.25
rend,-0.25
render,-0.25
renegade,-0.25
renewal,0.1
renewed,0.25
renounce,-0.5
renovate,0.8
renovation,0.8
renown,0.5
renowned,0.5
renunciation,-0.5
reorganize,0.1
reparation,0.1
repay,0.1
repel,-0.6
repellant,-0.8
repellent,-0.5
repelling,-0.8
repent,-0.4
repentant,0.4
repetitive,-0.4
replaceable,0.25
replenish,0.8
replete,0.4
repose,0.8
reprehensible,-1.0
reprehensibly,-1.0
reprehension,-1.0
represented,0.25
repress,-0.5
repression,-0.5
repressive,-1.0
reprimand,-0.5
reprimanded,-0.8
reprisal,-0.25
reproach,-0.5
reproachful,-1.0
reproductive,0.6
reprove,-0.25
reprovingly,-0.25
repudiate,-0.8
repudiation,-0.5
repugnance,-1.0
repugnant,-1.0
repugnantly,-1.0
repulse,-0.75
repulsed,-0.5
repulsing,-1.0
repulsion,-0.5
repulsive,-0.5
repulsively,-1.0
repulsiveness,-1.0
reputable,0.5
rescind,-0.5
rescue,0.25
rescued,0.8
rescues,0.8
resent,-0.75
resented,-1.0
resentful,-1.0
resenting,-1.0
resentment,-0.75
resents,-1.0
reserve,0.4
resided,0.4
residue,-0.25
resign,-0.5
resignation,-0.5
resigned,-0.75
resigning,-0.6
resigns,-0.6
resilient,0.5
resist,-0.6
resistance,-0.5
resistant,-0.25
resisting,-0.6
resistive,-0.6
resolute,0.5
resolutely,0.4
resolve,0.8
resolved,0.6
resolves,0.6
resolving,0.6
resound,0.6
resounding,0.6
resourceful,1.0
resourcefulness,1.0
resources,0.25
respect,0.5
respectability,1.0
respectable,0.75
respected,1.0
respectful,0.75
respectfully,1.0
respecting,0.8
respects,0.8
respite,0.75
resplendent,0.5
responsible,0.25
responsibly,1.0
responsive,0.75
restful,1.0
restitution,0.8
restless,-0.5
restlessness,-1.0
restorations,0.8
restorative,1.0
restore,0.5
restored,0.5
restores,0.8
restoring,0.25
restrain,-0.5
restraining,-0.8
restraint,-0.4
restrict,-0.75
restricted,-0.5
restricting,-0.8
restriction,-0.75
restrictive,-0.5
restricts,-0.8
restructure,-0.25
restructured,-0.25
restructuring,-0.25
results,0.25
resumption,0.4
resurface,-0.25
resurgent,-0.25
resurrect,-0.25
resurrected,-0.25
resurrection,0.25
retained,0.6
retains,0.6
retaliate,-0.5
retaliation,-1.0
retaliatory,-0.5
retard,-0.75
retardation,-0.8
retarded,-0.5
retards,-0.8
retch,-1.0
retention,0.4
reticent,-0.5
retort,-0.4
retorts,-0.25
retract,-0.5
retraction,-0.4
retreat,-0.75
retreated,-0.4
retrenchment,-0.4
reunion,0.8
reunions,0.8
revel,0.5
revelation,0.8
revelations,0.8
revels,0.8
revenge,-1.0
revengeful,-0.5
revengefully,-1.0
reverberates,-0.25
reverberation,-0.25
revere,0.5
revered,0.8
reverence,0.75
reverend,0.6
reverent,1.0
reverently,1.0
reverie,0.8
revering,0.6
revert,-0.5
reverted,-0.25
revile,-1.0
reviled,-1.0
revise,-0.25
revitalize,1.0
revival,0.5
revive,0.25
revives,0.25
revocation,-0.25
revoke,-0.75
revolt,-0.5
revolting,-0.5
revoltingly,-1.0
revolutionary,0.25
revolutionize,0.8
revolutionized,0.8
revolutionizes,0.8
revolver,-0.4
revulsion,-0.5
reward,0.75
rewarded,0.5
rewarding,0.5
rewardingly,1.0
rewards,0.5
rewrite,-0.25
rhetoric,-0.25
rheumatism,-1.0
rheumatoid,-1.0
rich,0.5
richer,0.5
richly,0.5
richness,0.5
rickety,-1.0
ricochet,-0.25
ricocheting,-0.25
ridicule,-0.5
ridicules,-1.0
ridiculous,-0.75
ridiculously,-0.8
rife,-0.5
rifle,-0.4
rift,-0.5
rifts,-0.8
right,0.8
righteous,0.5
righteously,0.6
righteousness,0.6
rightful,0.75
rightfully,1.0
rightly,0.5
rightness,1.0
rigid,-0.75
rigidity,-0.25
rigidness,-0.25
rigor,-0.25
rigorous,0.1
rigorously,0.25
rigors,-0.25
rile,-0.6
riled,-0.6
riot,-0.5
riotous,-0.25
riots,-0.5
rip,-0.25
ripe,0.5
ripen,0.8
ripoff,-0.25
ripped,-0.25
rips,-0.6
riptide,-0.25
risk,-0.75
riskfree,0.8
risking,-0.8
risks,-0.25
risky,-0.5
rival,-0.25
rivalry,-0.5
riveting,1.0
roadblocks,-0.25
robbed,-1.0
robber,-0.5
robbery,-1.0
robotic,-0.25
robs,-1.0
robust,0.75
rockets,-0.25
rockstar,0.6
rockstars,0.6
rogue,-0.5
rollicking,0.6
romance,0.5
romantic,0.5
romantically,0.8
romanticize,-0.25
romp,0.8
roomier,0.8
roomy,0.8
roped,-0.4
rosy,0.5
rot,-0.5
rotted,-1.0
rotten,-0.5
rotting,-1.0
rough,-0.25
roughness,-0.25
rout,-0.4
royalty,0.6
rubbish,-0.75
rubble,-0.6
rube,-0.25
rude,-0.5
rue,-0.5
rueful,-1.0
ruefully,-1.0
ruffian,-0.8
ruin,-0.75
ruined,-0.75
ruining,-0.75
ruinous,-0.5
ruinously,-1.0
ruins,-0.5
rumbling,-0.25
rumor,-0.25
rumors,-0.6
runaway,-0.75
rundown,-0.25
rupture,-0.5
ruptured,-0.6
rupturing,-0.6
ruse,-0.8
rust,-0.25
rusts,-0.25
rusty,-0.25
rut,-0.6
ruthless,-0.75
ruthlessly,-1.0
ruthlessness,-1.0
ruts,-0.6
saber,-0.25
sabotage,-0.75
saboteur,-0.8
sack,-0.25
sacrificed,-0.4
sacrifices,-0.4
sacrosanct,0.6
sad,-0.5
sadden,-0.5
saddened,-0.5
saddest,-1.0
sadist,-1.0
sadistic,-1.0
sadly,-1.0
sadness,-0.5
safe,0.75
safecracker,-0.25
safeguard,0.6
safely,0.5
safety,0.8
sag,-0.5
sagacity,0.6
sage,0.6
sagely,1.0
sagged,-0.6
sagging,-0.6
saggy,-0.5
sags,-0.6
saint,0.5
saintliness,1.0
saintly,0.5
salacious,-0.25
salary,0.6
salient,0.5
saliva,-0.4
salon,0.4
salutary,0.5
salute,0.25
salvation,1.0
salve,0.6
sameness,-0.25
sanctify,0.6
sanctimonious,-0.25
sanction,-0.25
sanctioning,-0.25
sanctuary,1.0
sane,0.6
sanguine,0.6
sanitary,0.6
sarcasm,-0.5
sarcastic,-0.5
sarcastically,-0.6
sardonic,-0.5
sardonically,-1.0
satanic,-1.0
satirical,-0.25
satirize,-0.25
satisfactorily,0.5
satisfactory,0.8
satisfied,1.0
satisfies,0.5
satisfy,1.0
satisfying,1.0
savage,-0.5
savaged,-1.0
savagery,-0.75
savages,-1.0
save,0.5
saved,0.8
saver,0.8
saves,0.8
saving,0.8
savings,0.5
savior,1.0
savor,0.5
savoring,0.8
savory,0.5
savvy,0.5
scab,-1.0
scabs,-1.0
scalded,-1.0
scalpel,-0.25
scaly,-0.5
scam,-0.5
scams,-0.5
scandal,-1.0
scandalize,-1.0
scandalized,-1.0
scandalous,-0.75
scandalously,-1.0
scandals,-1.0
scant,-0.25
scanty,-0.8
scapegoat,-1.0
scapegoats,-0.8
scar,-0.5
scarce,-0.5
scarcely,-0.5
scarcity,-0.5
scare,-0.75
scared,-0.5
scarier,-0.5
scariest,-1.0
scarily,-1.0
scarred,-1.0
scars,-1.0
scary,-0.5
scathing,-1.0
scathingly,-1.0
scavenged,-0.4
scavenger,-0.5
scenic,0.8
scheme,-0.1
schism,-0.6
schizophrenia,-0.8
scholar,0.6
scholars,0.6
scholarship,0.8
scientific,0.4
scientist,0.4
scoff,-0.5
scoffed,-1.0
scoffingly,-1.0
scold,-0.75
scolded,-1.0
scolding,-0.75
scoldingly,-1.0
scorching,-0.5
scorchingly,-0.8
scorn,-0.75
scornful,-0.5
scornfully,-1.0
scorpion,-0.25
scoundrel,-0.5
scourge,-0.5
scowl,-1.0
scowled,-1.0
scowling,-1.0
scowls,-1.0
scraggly,-0.8
scramble,-0.25
scrambled,-0.25
scrambles,-0.25
scrambling,-0.25
scrap,-0.6
scrape,-0.25
scraped,-0.6
scrapes,-0.6
scraping,-0.6
scrappy,-0.25
scratch,-0.6
scratched,-0.6
scratches,-0.6
scratchy,-0.5
scream,-1.0
screamed,-0.6
screaming,-0.5
screams,-0.6
screech,-0.5
screwball,-0.8
screwed,-0.75
screwedup,-0.25
screwup,-0.25
screwy,-0.25
scrumptious,1.0
scrutinize,-0.6
scrutiny,-0.6
scuff,-0.25
scuffs,-0.25
sculpted,0.4
sculpture,0.4
scum,-0.5
scumbag,-1.0
scummy,-1.0
scuttled,-0.6
scuttling,-0.6
seamless,0.6
sear,-0.4
seared,-0.4
seasonal,0.4
seasoned,0.25
secession,-0.25
secluded,-0.4
secondclass,-0.25
secondhand,-0.6
secondtier,-0.25
secretion,-0.6
secretive,-0.5
sect,-0.25
sects,-0.25
secure,0.5
secured,0.8
securely,0.8
secures,0.8
sedative,-0.6
sedentary,-0.6
sedition,-0.5
seditious,-1.0
seduce,-0.25
seduced,-0.25
seduction,-0.25
seedy,-0.8
seeped,-0.25
seethe,-0.5
seething,-0.6
segregate,-0.6
segregated,-0.6
seismic,-0.4
seize,-0.5
seized,-0.6
seizure,-0.6
selective,0.4
selfcriticism,-0.25
selfdefeating,-0.25
selfdestructive,-0.25
selfhumiliation,-0.25
selfinterest,-0.25
selfinterested,-0.25
selfish,-1.0
selfishly,-0.5
selfishness,-1.0
selfless,0.25
selfrespect,1.0
selfsatisfaction,1.0
selfserving,-0.25
selfsufficiency,1.0
selfsufficient,1.0
semblance,-0.25
senile,-0.5
seniority,0.1
sensation,0.6
sensational,0.5
sensationalistic,0.6
sensationalize,-0.25
sensationally,0.6
sensations,0.5
senseless,-0.5
senselessly,-1.0
sensibility,0.8
sensible,0.8
sensibly,0.5
sensitive,0.25
sensual,0.8
sensuality,0.8
sensuous,0.8
sentenced,-0.25
sentencing,-0.25
sentimental,0.4
sentimentality,0.4
separation,-0.4
separatist,-0.4
sepsis,-0.25
septic,-0.4
sequesters,-0.25
sequestration,-0.25
serenading,0.6
serene,1.0
serenity,0.5
seriousness,-0.25
sermon,0.1
sermonize,-0.25
serpent,-0.25
serrated,-0.4
serum,-0.4
servile,-0.6
servitude,-0.75
setback,-0.5
setbacks,-0.8
sever,-0.5
severe,-0.75
severity,-0.6
sewage,-0.6
sex,0.1
sexist,-1.0
sexually,0.25
sexy,0.75
shabbiest,-1.0
shabby,-0.5
shackle,-0.6
shadowy,-1.0
shady,-0.5
shaky,-1.0
sham,-0.5
shambles,-0.75
shambling,-1.0
shame,-0.75
shamed,-0.8
shameful,-1.0
shamefully,-1.0
shamefulness,-1.0
shameless,-0.5
shamelessly,-0.4
shamelessness,-0.4
shapely,0.8
shards,-0.25
share,0.5
shared,0.8
shares,0.1
sharks,-0.4
sharply,-0.25
shat,-0.6
shatter,-0.5
shattered,-0.5
shattering,-0.8
shelter,0.4
shepherd,0.25
shiftless,-0.6
shimmer,0.25
shimmering,0.6
shimmeringly,0.6
shine,0.5
shinier,0.6
shining,0.6
shiny,0.6
shipwreck,-0.5
shit,-0.75
shitbag,-1.0
shitbags,-1.0
shithead,-1.0
shithole,-1.0
shitless,-1.0
shitload,-0.8
shitting,-0.8
shitty,-0.75
shiver,-0.5
shivers,-0.6
shock,-0.75
shocked,-0.5
shocking,-0.75
shockingly,-0.4
shocks,-0.4
shoddy,-0.5
shoot,-0.5
shooting,-0.6
shoplifting,-0.8
shopping,0.4
shortage,-0.75
shortages,-1.0
shortchange,-0.25
shortcoming,-0.5
shortcomings,-1.0
shortlived,-0.25
shortsighted,-1.0
shortsightedness,-1.0
shot,-0.4
shotgun,-0.4
shotgunned,-0.4
shove,-0.5
shoving,-0.6
showdown,-0.4
showy,-0.25
shrew,-0.75
shrewd,-0.4
shriek,-0.5
shrill,-0.75
shrilly,-0.8
shrivel,-0.6
shroud,-0.4
shrouded,-0.4
shrug,-0.25
shrunk,-0.5
shudder,-0.5
shuddering,-1.0
shun,-0.5
shunned,-1.0
shuttering,-0.6
shy,-0.4
shyest,-0.4
sick,-0.75
sicken,-0.8
sickened,-0.8
sickening,-0.75
sickeningly,-1.0
sickly,-0.5
sickness,-0.75
sidearm,-0.25
sidelong,-0.25
sidetrack,-0.6
sidetracked,-0.6
siege,-0.6
sigh,-0.4
significance,0.5
significant,0.5
silencing,-0.5
silk,0.6
silliness,0.4
silly,-0.25
silty,-0.25
simpler,0.4
simplest,0.4
simplified,0.4
simplifies,0.4
simplify,0.25
simplifying,0.4
simplistic,0.4
simplistically,0.4
sin,-0.75
sincere,0.75
sincerely,0.5
sincerest,1.0
sincerity,1.0
sinful,-0.75
sinfully,-1.0
sing,0.6
sinister,-0.75
sinisterly,-1.0
sink,-0.25
sinkholes,-0.6
sinking,-0.25
sinner,-0.5
sinning,-1.0
sir,0.25
siren,-0.25
sissy,-0.4
sisterhood,0.5
sizable,0.25
skeletons,-0.1
skeptic,-0.5
skeptical,-0.75
skeptically,-0.8
skepticism,-0.25
skeptics,-0.6
sketchy,-0.75
skewed,-0.8
skid,-0.6
skidded,-0.25
skidding,-0.25
skill,0.8
skilled,0.5
skillful,0.5
skillfully,1.0
skimpy,-0.6
skirmish,-0.8
skittish,-0.8
skittishly,-0.8
skulk,-1.0
skulked,-1.0
skulking,-1.0
skulls,-0.4
skyrocketed,0.4
slabbed,-0.25
slam,-0.75
slamming,-0.4
slander,-0.5
slanderer,-1.0
slanderous,-0.5
slanderously,-1.0
slanders,-1.0
slap,-0.5
slash,-0.4
slashed,-0.5
slashes,-0.4
slashing,-0.5
slaughter,-0.75
slaughtered,-1.0
slaughterhouse,-0.8
slaughtering,-1.0
slave,-0.75
slavery,-0.75
slaves,-1.0
slay,-0.8
slayer,-0.8
sleazebag,-1.0
sleazy,-0.5
sleek,0.5
sleepless,-1.0
sleeplessness,-1.0
sleet,-0.6
slender,0.6
slick,0.25
slim,0.6
slime,-0.6
slimebag,-1.0
slimy,-0.8
slink,-0.4
slip,-0.25
slithered,-0.6
slog,-0.4
slogged,-0.4
slogging,-0.4
slogs,-0.5
slop,-0.8
sloppily,-1.0
sloppiness,-1.0
sloppy,-0.5
sloshes,-0.25
sloth,-0.5
slothful,-0.8
slouch,-0.6
slouching,-0.6
slow,-0.25
slowed,-0.25
slower,-0.25
slowest,-0.25
slowly,-0.25
slowmoving,-0.25
slowness,-0.25
sludge,-0.5
slug,-0.75
sluggish,-0.75
slum,-1.0
slump,-0.5
slumping,-0.8
slumpping,-0.6
slunk,-0.6
slur,-0.5
slurps,-0.25
slush,-0.4
slut,-1.0
sluts,-0.75
sly,-0.5
smack,-0.5
smacking,-0.6
smallish,-0.25
smart,0.5
smarter,0.5
smartest,0.5
smartly,0.8
smash,-0.75
smashed,-0.6
smattering,-0.25
smear,-0.5
smell,-0.25
smelled,-0.25
smelling,-0.25
smells,-0.25
smelly,-1.0
smile,0.75
smiled,0.8
smiles,0.5
smiling,0.75
smilingly,0.8
smirk,-0.4
smirking,-0.4
smite,-0.8
smithereens,-0.25
smitten,0.75
smog,-0.8
smoke,-0.25
smoker,-0.25
smokescreen,-0.25
smolder,-0.25
smoldering,-0.25
smolders,-0.25
smooth,0.6
smoother,0.6
smoothes,0.6
smoothest,0.6
smoothly,0.6
smoothness,0.6
smother,-0.5
smothering,-0.25
smudge,-0.75
smudged,-0.5
smudges,-0.6
smudging,-0.6
smug,-0.75
smuggle,-0.8
smuggler,-0.8
smuggling,-0.8
smugly,-1.0
smut,-0.5
smuttier,-1.0
smuttiest,-1.0
smutty,-1.0
snack,0.4
snacks,0.4
snag,-0.5
snagged,-0.25
snagging,-0.25
snags,-0.5
snake,-0.25
snakebite,-1.0
snare,-0.5
snarky,-0.6
snarl,-0.75
snarled,-1.0
snarling,-0.5
snatched,-0.8
snazzy,0.8
sneak,-0.5
sneakily,-0.4
sneaking,-0.5
sneaks,-0.4
sneaky,-0.5
sneer,-0.75
sneering,-1.0
sneeringly,-1.0
snicker,-0.8
snide,-1.0
sniffle,-0.6
snitch,-1.0
snob,-0.5
snobbish,-0.5
snobby,-1.0
snobs,-1.0
snooty,-1.0
snores,-0.1
snub,-0.5
snubbed,-1.0
snubbing,-1.0
snubs,-1.0
snuggled,0.8
sob,-0.5
sobbed,-1.0
sobbing,-1.0
sobering,-0.25
sobs,-0.8
sociable,0.5
socialist,-0.25
sociopath,-1.0
soft,0.6
softened,0.6
softens,0.6
softer,0.6
softhearted,0.8
soggy,-0.25
soiled,-0.8
solace,0.5
solemn,-0.25
soliciting,-0.6
solicitous,0.5
solicitously,-0.8
solicitude,0.25
solid,0.25
solidarity,0.5
solidifying,0.25
solution,0.5
solutions,0.5
solve,0.8
solved,0.8
solvency,0.25
solves,0.8
solving,0.8
somber,-0.25
sonar,-0.25
sonofabitch,-1.0
sonorous,-0.25
soot,-0.1
soothe,0.25
soothed,0.5
soothing,0.75
soothingly,1.0
sophisticated,0.75
sorcery,-0.25
sordid,-0.6
sore,-1.0
sorely,-0.5
soreness,-0.5
sorrow,-1.0
sorrowful,-0.75
sorrowfully,-1.0
sorry,-0.5
sortie,-0.25
soulful,1.0
soulless,-0.5
soulmate,0.25
soundly,0.25
soundness,0.5
sour,-0.5
sourly,-0.8
spa,0.4
spacious,0.5
spank,-0.5
spark,0.1
sparking,0.6
sparkles,0.8
sparkling,0.5
spasm,-1.0
spat,-0.5
spattering,-0.6
spear,-0.4
special,0.8
specialize,0.25
specifics,0.25
specify,0.25
spectacle,0.4
spectacular,0.8
spectacularly,1.0
speculate,-0.25
speculation,-0.25
speech,0.25
speedily,0.4
speedy,0.5
spellbind,0.6
spellbinding,0.5
spellbindingly,0.6
spellbound,0.5
spent,-0.25
spew,-0.6
spewed,-0.6
spewing,-0.6
spews,-0.5
spilling,-0.4
spindly,-0.8
spineless,-1.0
spinster,-0.5
spirit,0.5
spirited,0.5
spiritless,-0.5
spirits,0.25
spiritual,0.1
spite,-0.5
spiteful,-0.75
spitefully,-1.0
spitefulness,-1.0
splatter,-0.6
splendid,1.0
splendidly,0.8
splendor,0.5
splinter,-0.5
splintering,-0.8
split,-0.5
splitting,-0.5
spoil,-0.5
spoilage,-1.0
spoilages,-1.0
spoiled,-0.6
spoiler,-0.8
spoils,-1.0
spongy,-0.25
sponsor,0.6
spontaneous,0.5
spook,-0.5
spookier,-0.8
spookiest,-0.8
spookily,-0.8
spooky,-0.5
spoonfed,-0.25
spoonfeed,-0.25
sporadic,-0.5
spores,-0.25
sporty,0.6
spotless,0.5
spotty,-0.6
spouse,0.6
sprain,-0.8
sprains,-0.8
sprang,-0.25
spree,0.25
sprightly,0.5
springy,0.6
sprouting,0.1
spry,0.8
spurious,-0.5
spurn,-1.0
sputter,-0.25
sputtering,-0.25
squabble,-1.0
squabbling,-1.0
squall,-1.0
squander,-1.0
squashed,-0.6
squatter,-0.6
squeaky,-0.25
squeal,-0.25
squealing,-0.25
squeals,-0.25
squeamish,-0.8
squelch,-0.4
squelched,-0.5
squint,-0.4
squirm,-0.75
squishy,-0.25
stab,-1.0
stabbed,-0.5
stabbing,-1.0
stability,0.5
stabilize,0.8
stable,1.0
stabs,-1.0
staccato,-0.4
staggered,-0.6
staggering,-0.6
staggeringly,-0.6
staggers,-0.6
stagnant,-0.5
stagnate,-0.8
stagnation,-0.8
staid,-0.25
stain,-0.5
stainless,0.5
stains,-0.8
stale,-0.5
stalemate,-0.25
stalk,-0.8
stalked,-0.8
stalker,-1.0
stalkers,-1.0
stalking,-0.8
stall,-0.5
stalled,-0.4
stalling,-0.4
stalls,-0.4
stalwart,0.8
stamina,0.75
stammer,-0.6
stammering,-0.6
stampede,-0.75
stanching,-0.25
standoff,-0.8
standout,0.6
standstill,-0.5
star,0.6
staring,-0.25
stark,-0.5
starkly,-0.4
starlight,0.6
starry,0.5
startle,-0.5
startled,-0.6
startling,-0.25
startlingly,-0.5
starvation,-0.75
starve,-0.5
starved,-0.5
starves,-0.8
starving,-0.5
stately,0.75
stateoftheart,0.8
statewide,-0.25
static,-0.25
staunch,0.5
steadfast,0.75
steadfastly,0.8
steadfastness,1.0
steadiest,0.6
steadiness,0.6
steady,0.6
steal,-0.75
stealing,-0.75
steals,-0.5
stealth,-0.25
stealthy,-0.4
steep,-0.25
stellar,0.5
stench,-1.0
stereotype,-0.75
stereotyped,-0.5
stereotypical,-0.6
stereotypically,-0.6
sterile,-0.4
sterility,-0.8
stern,-0.75
sternly,-0.6
stethoscope,-0.25
sticky,-0.25
stiff,-0.25
stiffen,-0.6
stiffened,-0.6
stiffness,-0.25
stifle,-0.5
stifled,-0.75
stifling,-0.5
stiflingly,-1.0
stigma,-0.5
stigmatize,-1.0
stillbirths,-1.0
stillborn,-1.0
stimulate,0.5
stimulated,0.1
stimulates,0.5
stimulating,0.5
sting,-0.5
stinging,-0.5
stingy,-0.75
stink,-0.5
stinking,-0.5
stinks,-0.8
stinky,-0.8
stitches,-0.6
stockpiled,-0.25
stodgy,-1.0
stole,-0.8
stolen,-0.75
stoned,-0.6
stoner,-0.25
stony,-0.25
stooge,-0.25
stooges,-0.25
stop,-0.4
stopped,-0.4
stopping,-0.4
stops,-0.4
storm,-0.25
stormed,-0.25
stormy,-0.5
storyteller,0.4
straggle,-0.5
straggler,-0.8
straight,0.6
straighten,0.6
straightforward,0.5
straightforwardness,0.25
strain,-0.6
strained,-0.75
straining,-0.5
stranded,-1.0
strange,-0.5
strangely,-0.5
stranger,-0.5
strangest,-0.25
strangle,-0.5
strangled,-0.5
strangling,-1.0
strategic,0.6
strategist,0.4
stray,-0.5
straying,-0.6
streamlined,0.6
strength,0.5
strengthen,0.5
strengthened,1.0
strengthening,0.5
strengthens,1.0
strenuous,-0.6
stress,-0.75
stresses,-1.0
stressful,-0.5
stressfully,-1.0
strewed,-0.4
stricken,-0.5
strict,-0.4
strictly,-0.6
strident,-0.25
stridently,-0.25
strife,-0.5
strike,-0.75
striking,0.5
strikingly,0.5
stringent,-0.6
stringently,-0.6
striptease,0.25
striving,1.0
stroke,-0.25
stroking,0.25
strolled,0.4
strong,0.5
stronger,0.5
strongest,0.75
strongly,0.6
struck,-0.5
struggle,-0.75
struggled,-0.5
struggles,-0.5
struggling,-0.5
strut,-0.5
stubbly,-0.4
stubborn,-0.75
stubbornly,-0.5
stubbornness,-0.6
stuck,-0.25
stud,0.6
study,0.25
stuffy,-0.75
stumble,-0.5
stumbled,-0.6
stumbles,-0.5
stumped,-0.8
stun,-0.25
stung,-1.0
stunned,-0.25
stunning,0.75
stunningly,0.8
stunted,-0.5
stupefied,-0.6
stupefy,-0.6
stupendous,0.6
stupendously,0.6
stupid,-1.0
stupidest,-0.5
stupidity,-0.75
stupidly,-0.75
stupor,-0.75
sturdier,0.8
sturdy,0.5
stutter,-0.6
stuttered,-0.6
stuttering,-0.5
stutters,-0.6
sty,-0.5
stylish,0.8
stylishly,0.8
stylized,0.5
stymied,-1.0
suave,0.5
suavely,0.8
subdivision,-0.25
subdue,-0.5
subdued,-0.4
subjected,-0.5
subjection,-0.5
subjugate,-0.25
subjugation,-0.75
sublimation,0.1
sublime,0.5
sublimely,0.8
submissive,-0.4
subordinate,-0.5
subpar,-0.25
subpoena,-0.5
subpoenas,-0.8
subservience,-0.4
subservient,-0.4
subsidence,-0.25
subsiding,0.25
subsidize,-0.25
subsidized,-0.25
subsidizes,-0.25
subsidizing,-0.25
subsidy,-0.25
subsist,0.25
substandard,-0.5
substantial,0.5
substantially,0.6
substantiate,0.8
substantive,0.5
subtract,-0.5
subversion,-0.5
subversive,-0.75
subversively,-0.25
subvert,-0.5
succeed,0.5
succeeded,0.5
succeeding,0.75
succeeds,1.0
succes,0.6
success,0.75
successes,0.5
successful,0.75
successfully,1.0
succinct,0.8
succumb,-0.5
succumbing,-0.6
suck,-0.75
sucked,-0.25
sucker,-0.5
suckle,0.25
suckled,0.25
sucks,-0.5
sucky,-0.25
sued,-0.8
sues,-0.8
suffer,-0.75
suffered,-1.0
sufferer,-0.5
sufferers,-1.0
suffering,-1.0
suffers,-0.75
suffice,0.5
sufficed,0.5
suffices,0.5
sufficiency,1.0
sufficient,1.0
sufficiently,1.0
suffocate,-1.0
suffocating,-0.5
suffocation,-1.0
suffused,0.25
sugarcoat,-0.25
sugarcoated,-0.25
suicidal,-0.75
suicide,-0.75
suing,-0.8
suitable,0.5
sulk,-1.0
sulking,-1.0
sulky,-1.0
sullen,-1.0
sully,-0.5
sultry,0.4
summon,-0.25
summons,-0.25
sumptuous,0.8
sumptuously,0.8
sumptuousness,0.8
sun,0.6
sunburns,-0.25
sundae,0.6
sunder,-0.25
sunk,-0.5
sunken,-0.6
sunlit,0.6
sunny,0.6
sunrise,0.6
sunset,0.6
sunsets,0.6
sunshine,0.5
super,0.75
superb,1.0
superbly,1.0
superficial,-0.5
superficiality,-0.25
superficially,-0.25
superfluous,-0.5
superhuman,0.5
superior,0.75
superiority,0.5
superman,0.8
supernatural,-0.4
superstar,0.8
superstition,-0.6
superstitious,-0.5
supple,0.8
supplication,-0.4
supplications,-0.25
support,0.5
supported,0.75
supporter,0.75
supporters,0.8
supporting,0.75
supportive,0.75
supports,0.5
