term_str,n,pos_max,pos_group,df,dfidf
beggars,10,NNP,NN,7,38.60201220980831
siege,10,NN,NN,4,25.28771237954945
glove,10,NN,NN,7,38.60201220980831
arouse,10,VB,VB,10,50.0
element,10,NN,NN,10,50.0
usage,10,NN,NN,9,46.36802784100546
minutely,10,RB,RB,10,50.0
blinked,10,VBD,VB,8,42.5754247590989
frail,10,NN,NN,9,46.36802784100546
ropes,10,NNS,NN,9,46.36802784100546
jug,10,NN,NN,5,30.0
veracity,10,NN,NN,7,38.60201220980831
lashed,10,VBD,VB,8,42.5754247590989
unjustly,10,RB,RB,9,46.36802784100546
detailed,10,VBD,VB,9,46.36802784100546
assumption,10,NN,NN,7,38.60201220980831
dictated,10,VBD,VB,10,50.0
negative,10,NN,NN,8,42.5754247590989
circumstantial,10,JJ,JJ,8,42.5754247590989
martha,10,NNP,NN,1,8.321928094887362
plainer,10,NN,NN,10,50.0
corn,10,NN,NN,4,25.28771237954945
legible,10,JJ,JJ,7,38.60201220980831
neighborhood,10,NN,NN,4,25.28771237954945
minuteness,10,NN,NN,8,42.5754247590989
disgusting,10,NN,NN,9,46.36802784100546
rosary,10,NNP,NN,6,34.42179356499724
mail,10,NN,NN,8,42.5754247590989
clasping,10,VBG,VB,10,50.0
relinquish,10,VB,VB,9,46.36802784100546
factor,10,NN,NN,8,42.5754247590989
score,10,NN,NN,10,50.0
quaint,10,NN,NN,10,50.0
worship,10,NN,NN,10,50.0
undertaken,10,VBN,VB,9,46.36802784100546
detect,10,VB,VB,9,46.36802784100546
thump,10,NN,NN,3,20.21089678249862
healthy,10,JJ,JJ,10,50.0
disliked,10,VBD,VB,10,50.0
capuchin,10,NNP,NN,6,34.42179356499724
honesty,10,NN,NN,7,38.60201220980831
constrained,10,JJ,JJ,9,46.36802784100546
tails,10,NN,NN,9,46.36802784100546
gardeners,10,NNS,NN,9,46.36802784100546
garret,10,NN,NN,7,38.60201220980831
unnoticed,10,JJ,JJ,9,46.36802784100546
accosted,10,VBD,VB,10,50.0
bricks,10,NN,NN,7,38.60201220980831
fated,10,VBN,VB,10,50.0
stupefied,10,VBD,VB,7,38.60201220980831
trampled,10,IN,IN,7,38.60201220980831
poignard,10,NN,NN,5,30.0
unendurable,10,JJ,JJ,9,46.36802784100546
saucepan,10,NN,NN,6,34.42179356499724
billiard,10,NN,NN,7,38.60201220980831
cedars,10,NN,NN,6,34.42179356499724
departing,10,VBG,VB,9,46.36802784100546
beset,10,VBN,VB,9,46.36802784100546
materially,10,RB,RB,9,46.36802784100546
specialist,10,NN,NN,8,42.5754247590989
infamous,10,JJ,JJ,10,50.0
kneel,10,VB,VB,8,42.5754247590989
hypocrite,10,NNP,NN,8,42.5754247590989
episode,10,NN,NN,10,50.0
coal,10,NN,NN,9,46.36802784100546
brethren,10,NNS,NN,4,25.28771237954945
pooh,10,NN,NN,7,38.60201220980831
mormons,10,NNP,NN,5,30.0
voluntarily,10,RB,RB,10,50.0
flourish,10,VB,VB,8,42.5754247590989
nameless,10,JJ,JJ,9,46.36802784100546
rashness,10,NN,NN,10,50.0
rug,10,NN,NN,9,46.36802784100546
skilful,10,JJ,JJ,7,38.60201220980831
writes,10,VBZ,VB,8,42.5754247590989
advisable,10,JJ,JJ,7,38.60201220980831
puffed,10,NN,NN,9,46.36802784100546
gradual,10,JJ,JJ,8,42.5754247590989
derive,10,VB,VB,10,50.0
keyhole,10,NN,NN,7,38.60201220980831
banquet,10,NN,NN,7,38.60201220980831
adore,10,VB,VB,9,46.36802784100546
streak,10,NN,NN,10,50.0
melting,10,VBG,VB,10,50.0
comprehensive,10,JJ,JJ,10,50.0
prejudiced,10,VBN,VB,10,50.0
frantically,10,RB,RB,10,50.0
intricate,10,JJ,JJ,10,50.0
narcotic,10,JJ,JJ,5,30.0
ballad,10,NNP,NN,7,38.60201220980831
moorland,10,NN,NN,7,38.60201220980831
dalvarada,10,NN,NN,3,20.21089678249862
moderation,10,NN,NN,9,46.36802784100546
joyce,10,NNP,NN,1,8.321928094887362
radiance,10,NN,NN,9,46.36802784100546
pillows,10,NN,NN,8,42.5754247590989
unguarded,10,JJ,JJ,9,46.36802784100546
moan,10,NN,NN,9,46.36802784100546
gasp,10,NN,NN,10,50.0
mortem,10,NN,NN,7,38.60201220980831
frequented,10,VBN,VB,9,46.36802784100546
unsatisfactory,10,JJ,JJ,9,46.36802784100546
irritate,10,VB,VB,8,42.5754247590989
specific,10,JJ,JJ,6,34.42179356499724
apt,10,JJ,JJ,10,50.0
engines,10,NNS,NN,7,38.60201220980831
choaked,10,VBN,VB,8,42.5754247590989
accorded,10,VBD,VB,10,50.0
receives,10,VBZ,VB,10,50.0
foretold,10,VBN,VB,9,46.36802784100546
blotting,10,VBG,VB,7,38.60201220980831
patch,10,NN,NN,8,42.5754247590989
gypsy,10,NNP,NN,2,14.643856189774725
sanity,10,NN,NN,7,38.60201220980831
imperious,10,JJ,JJ,10,50.0
whispers,10,NNS,NN,10,50.0
perfidy,10,NN,NN,7,38.60201220980831
overwhelming,10,JJ,JJ,10,50.0
rouzed,10,VBD,VB,6,34.42179356499724
refuses,10,VBZ,VB,6,34.42179356499724
noiselessly,10,RB,RB,10,50.0
hm,10,NN,NN,7,38.60201220980831
likeness,10,NN,NN,7,38.60201220980831
forfeited,10,VBN,VB,9,46.36802784100546
grain,10,NN,NN,9,46.36802784100546
blackest,10,JJS,JJ,10,50.0
hardships,10,NNS,NN,6,34.42179356499724
humbug,10,NN,NN,3,20.21089678249862
guineas,10,NNS,NN,6,34.42179356499724
preventing,10,VBG,VB,10,50.0
julia,10,NNP,NN,4,25.28771237954945
absurdly,10,RB,RB,10,50.0
soothe,10,VB,VB,10,50.0
infer,10,VB,VB,10,50.0
wi,10,VBZ,VB,3,20.21089678249862
bursts,10,NN,NN,8,42.5754247590989
misty,10,JJ,JJ,10,50.0
leaping,10,VBG,VB,9,46.36802784100546
bromide,10,NN,NN,3,20.21089678249862
retrospect,10,NN,NN,10,50.0
slippers,10,NN,NN,9,46.36802784100546
raikes,10,NNP,NN,5,30.0
richard,10,NNP,NN,6,34.42179356499724
luxurious,10,JJ,JJ,7,38.60201220980831
congratulations,10,NNS,NN,7,38.60201220980831
wouldst,10,NN,NN,8,42.5754247590989
prisons,10,NN,NN,8,42.5754247590989
stamford,10,NNP,NN,1,8.321928094887362
wondrous,10,JJ,JJ,9,46.36802784100546
intrude,10,VB,VB,10,50.0
yer,10,NN,NN,5,30.0
chuckled,10,VBD,VB,9,46.36802784100546
swoon,10,NN,NN,7,38.60201220980831
rounded,10,VBD,VB,8,42.5754247590989
enlightened,10,JJ,JJ,9,46.36802784100546
gravesend,10,NNP,NN,7,38.60201220980831
unprotected,10,JJ,JJ,10,50.0
nymphs,10,NN,NN,4,25.28771237954945
hobby,10,NN,NN,9,46.36802784100546
exposing,10,VBG,VB,9,46.36802784100546
seventeen,10,JJ,JJ,8,42.5754247590989
exceed,10,VB,VB,10,50.0
dorothees,10,NNP,NN,6,34.42179356499724
sickly,10,JJ,JJ,8,42.5754247590989
morsel,10,NN,NN,8,42.5754247590989
sherry,10,NN,NN,5,30.0
swinging,10,VBG,VB,8,42.5754247590989
horsham,10,NNP,NN,1,8.321928094887362
decree,10,NN,NN,8,42.5754247590989
approval,10,NN,NN,10,50.0
defer,10,VB,VB,8,42.5754247590989
jove,10,NNP,NN,10,50.0
assisting,10,VBG,VB,10,50.0
imaginations,10,NNS,NN,9,46.36802784100546
sultry,10,NN,NN,9,46.36802784100546
dances,10,NN,NN,8,42.5754247590989
swayed,10,VBN,VB,10,50.0
staid,10,VBD,VB,9,46.36802784100546
grassy,10,JJ,JJ,9,46.36802784100546
ultimately,10,RB,RB,10,50.0
bounding,10,VBG,VB,10,50.0
conceit,10,NN,NN,10,50.0
celestial,10,JJ,JJ,10,50.0
folds,10,NNS,NN,10,50.0
coats,10,NNS,NN,9,46.36802784100546
marys,10,NNP,NN,8,42.5754247590989
appeased,10,VBN,VB,10,50.0
argued,10,VBD,VB,9,46.36802784100546
beguiled,10,VBD,VB,9,46.36802784100546
morstans,10,NNP,NN,3,20.21089678249862
refreshments,10,NNS,NN,9,46.36802784100546
farewel,10,NN,NN,8,42.5754247590989
wills,10,NNS,NN,8,42.5754247590989
knives,9,NNS,NN,7,38.60201220980831
files,9,NNS,NN,7,38.60201220980831
mortifying,9,VBG,VB,7,38.60201220980831
finishing,9,VBG,VB,9,46.36802784100546
intruder,9,NN,NN,8,42.5754247590989
eternally,9,RB,RB,8,42.5754247590989
breakfasted,9,VBD,VB,9,46.36802784100546
eleventh,9,JJ,JJ,9,46.36802784100546
research,9,NN,NN,6,34.42179356499724
text,9,NN,NN,6,34.42179356499724
gypsies,9,NNS,NN,1,8.321928094887362
largest,9,JJS,JJ,6,34.42179356499724
finer,9,NN,NN,9,46.36802784100546
pa,9,NN,NN,1,8.321928094887362
engraved,9,VBN,VB,8,42.5754247590989
instruction,9,NN,NN,8,42.5754247590989
repaid,9,VBN,VB,8,42.5754247590989
profess,9,JJ,JJ,8,42.5754247590989
cage,9,NN,NN,6,34.42179356499724
plucked,9,VBD,VB,8,42.5754247590989
overpowering,9,VBG,VB,9,46.36802784100546
befall,9,VB,VB,8,42.5754247590989
linked,9,VBN,VB,9,46.36802784100546
crowds,9,NN,NN,9,46.36802784100546
essence,9,NN,NN,9,46.36802784100546
savoy,9,NN,NN,5,30.0
crystal,9,NN,NN,7,38.60201220980831
bequeathed,9,VBN,VB,9,46.36802784100546
spectacles,9,NN,NN,8,42.5754247590989
tangled,9,JJ,JJ,9,46.36802784100546
homely,9,RB,RB,8,42.5754247590989
afghanistan,9,NNP,NN,4,25.28771237954945
machinery,9,NN,NN,9,46.36802784100546
immortal,9,JJ,JJ,9,46.36802784100546
deformed,9,VBN,VB,8,42.5754247590989
bouncers,9,NNP,NN,2,14.643856189774725
ricardo,9,NNP,NN,2,14.643856189774725
ominous,9,JJ,JJ,9,46.36802784100546
reasoned,9,VBD,VB,8,42.5754247590989
binding,9,VBG,VB,9,46.36802784100546
successively,9,RB,RB,7,38.60201220980831
arises,9,NNS,NN,8,42.5754247590989
recompense,9,VB,VB,8,42.5754247590989
tokens,9,NNS,NN,7,38.60201220980831
planet,9,NN,NN,5,30.0
cemetery,9,NNP,NN,7,38.60201220980831
carpathians,9,NNP,NN,4,25.28771237954945
habitual,9,JJ,JJ,8,42.5754247590989
offences,9,NN,NN,7,38.60201220980831
limb,9,NN,NN,8,42.5754247590989
recalling,9,VBG,VB,9,46.36802784100546
motor,9,NN,NN,7,38.60201220980831
violet,9,NN,NN,7,38.60201220980831
cock,9,NN,NN,9,46.36802784100546
dispel,9,VB,VB,9,46.36802784100546
whim,9,NN,NN,8,42.5754247590989
lethargy,9,NN,NN,6,34.42179356499724
maps,9,NNS,NN,6,34.42179356499724
entangled,9,VBN,VB,9,46.36802784100546
credited,9,VBN,VB,8,42.5754247590989
beacon,9,NN,NN,5,30.0
elastic,9,JJ,JJ,8,42.5754247590989
curly,9,JJ,JJ,8,42.5754247590989
dutch,9,NNP,NN,6,34.42179356499724
corridors,9,NN,NN,6,34.42179356499724
blot,9,NN,NN,8,42.5754247590989
wilfully,9,RB,RB,7,38.60201220980831
filling,9,VBG,VB,8,42.5754247590989
conspicuous,9,JJ,JJ,9,46.36802784100546
bachelor,9,NN,NN,8,42.5754247590989
clang,9,NN,NN,7,38.60201220980831
yesterdays,9,NN,NN,5,30.0
renfields,9,NNP,NN,5,30.0
editor,9,NN,NN,2,14.643856189774725
holly,9,RB,RB,4,25.28771237954945
restlessly,9,RB,RB,6,34.42179356499724
rowing,9,VBG,VB,8,42.5754247590989
buttoned,9,VBD,VB,7,38.60201220980831
nieces,9,JJ,JJ,6,34.42179356499724
buzzard,9,NN,NN,2,14.643856189774725
bells,9,NNS,NN,8,42.5754247590989
transfusion,9,NN,NN,4,25.28771237954945
goodwill,9,NN,NN,9,46.36802784100546
martyrdom,9,NN,NN,6,34.42179356499724
metropolis,9,NN,NN,8,42.5754247590989
cravat,9,NN,NN,8,42.5754247590989
loathing,9,NN,NN,8,42.5754247590989
concentration,9,NN,NN,8,42.5754247590989
fir,9,NN,NN,7,38.60201220980831
worms,9,NNS,NN,6,34.42179356499724
squeeze,9,NN,NN,8,42.5754247590989
gross,9,JJ,JJ,8,42.5754247590989
winning,9,VBG,VB,8,42.5754247590989
internal,9,JJ,JJ,9,46.36802784100546
stony,9,NN,NN,9,46.36802784100546
considerate,9,JJ,JJ,9,46.36802784100546
fringe,9,NN,NN,7,38.60201220980831
impartial,9,JJ,JJ,6,34.42179356499724
bald,9,NN,NN,4,25.28771237954945
constable,9,NN,NN,6,34.42179356499724
homes,9,NNS,NN,8,42.5754247590989
sends,9,VBZ,VB,9,46.36802784100546
fade,9,VB,VB,9,46.36802784100546
opposing,9,VBG,VB,9,46.36802784100546
mortally,9,RB,RB,8,42.5754247590989
roylotts,9,NNP,NN,1,8.321928094887362
submitting,9,VBG,VB,9,46.36802784100546
foremost,9,NN,NN,9,46.36802784100546
milder,9,NN,NN,7,38.60201220980831
snug,9,NN,NN,9,46.36802784100546
directing,9,VBG,VB,9,46.36802784100546
sanctity,9,NN,NN,7,38.60201220980831
tyrants,9,NN,NN,7,38.60201220980831
quickened,9,VBD,VB,8,42.5754247590989
dripping,9,VBG,VB,9,46.36802784100546
esq,9,NNP,NN,8,42.5754247590989
hillingham,9,NNP,NN,4,25.28771237954945
murdering,9,VBG,VB,9,46.36802784100546
festivities,9,NN,NN,8,42.5754247590989
bible,9,NNP,NN,3,20.21089678249862
cocked,9,VBD,VB,7,38.60201220980831
victoria,9,NNP,NN,4,25.28771237954945
polluted,9,VBN,VB,8,42.5754247590989
spoil,9,NN,NN,7,38.60201220980831
carelessness,9,NN,NN,9,46.36802784100546
declares,9,VBZ,VB,9,46.36802784100546
odds,9,NNS,NN,8,42.5754247590989
smelling,9,VBG,VB,9,46.36802784100546
ferocity,9,NN,NN,6,34.42179356499724
prophecy,9,NN,NN,7,38.60201220980831
evidences,9,NNS,NN,7,38.60201220980831
vincent,9,NNP,NN,3,20.21089678249862
coburg,9,NNP,NN,1,8.321928094887362
april,9,NNP,NN,9,46.36802784100546
insufficient,9,JJ,JJ,9,46.36802784100546
mischievous,9,JJ,JJ,9,46.36802784100546
terrify,9,VB,VB,7,38.60201220980831
slung,9,NN,NN,9,46.36802784100546
regulated,9,VBN,VB,9,46.36802784100546
arrow,9,NN,NN,9,46.36802784100546
swarthy,9,JJ,JJ,6,34.42179356499724
surrey,9,NNP,NN,6,34.42179356499724
jabez,9,NNP,NN,1,8.321928094887362
reckless,9,JJ,JJ,9,46.36802784100546
dissuade,9,VB,VB,9,46.36802784100546
steamer,9,NN,NN,3,20.21089678249862
clerks,9,NNS,NN,8,42.5754247590989
meditation,9,NN,NN,8,42.5754247590989
cotton,9,NN,NN,7,38.60201220980831
beseech,9,VBP,VB,9,46.36802784100546
review,9,NN,NN,9,46.36802784100546
creep,9,VB,VB,9,46.36802784100546
gig,9,NN,NN,6,34.42179356499724
quarrels,9,NNS,NN,9,46.36802784100546
canvas,9,NN,NN,8,42.5754247590989
duncan,9,NNP,NN,2,14.643856189774725
merciless,9,NN,NN,7,38.60201220980831
babe,9,NN,NN,9,46.36802784100546
unborn,9,NN,NN,8,42.5754247590989
popes,9,NNP,NN,6,34.42179356499724
status,9,NN,NN,3,20.21089678249862
proprietor,9,NN,NN,9,46.36802784100546
bees,9,NNS,NN,9,46.36802784100546
confederate,9,NN,NN,9,46.36802784100546
cleaned,9,VBD,VB,8,42.5754247590989
obliges,9,VBZ,VB,7,38.60201220980831
chestnut,9,NN,NN,9,46.36802784100546
enfeebled,9,JJ,JJ,8,42.5754247590989
pomp,9,NN,NN,9,46.36802784100546
munich,9,NNP,NN,3,20.21089678249862
profoundly,9,RB,RB,9,46.36802784100546
rome,9,NNP,NN,7,38.60201220980831
fur,9,NN,NN,7,38.60201220980831
tut,9,NN,NN,4,25.28771237954945
pilgrims,9,NN,NN,7,38.60201220980831
ravings,9,NNS,NN,8,42.5754247590989
thunderstruck,9,NN,NN,8,42.5754247590989
exhaustion,9,NN,NN,9,46.36802784100546
lastly,9,NN,NN,9,46.36802784100546
unoccupied,9,JJ,JJ,8,42.5754247590989
stamper,9,NNP,NN,1,8.321928094887362
disgraceful,9,JJ,JJ,9,46.36802784100546
exhibit,9,VB,VB,9,46.36802784100546
depravity,9,NN,NN,8,42.5754247590989
steals,9,NNS,NN,8,42.5754247590989
rallied,9,VBD,VB,9,46.36802784100546
dank,9,NN,NN,8,42.5754247590989
elders,9,NN,NN,7,38.60201220980831
energies,9,NNS,NN,8,42.5754247590989
sauntered,9,VBD,VB,9,46.36802784100546
rendering,9,VBG,VB,8,42.5754247590989
sideboard,9,NN,NN,7,38.60201220980831
writhing,9,VBG,VB,9,46.36802784100546
eyford,9,NNP,NN,1,8.321928094887362
artfully,9,RB,RB,7,38.60201220980831
interpreted,9,VBN,VB,9,46.36802784100546
fashions,9,NNS,NN,6,34.42179356499724
imitation,9,NN,NN,9,46.36802784100546
lieutenant,9,NNP,NN,7,38.60201220980831
kindest,9,JJS,JJ,9,46.36802784100546
bulky,9,JJ,JJ,8,42.5754247590989
brahmins,9,NNP,NN,4,25.28771237954945
beaming,9,NN,NN,9,46.36802784100546
reins,9,NNS,NN,7,38.60201220980831
skirt,9,NN,NN,8,42.5754247590989
presuming,9,VBG,VB,9,46.36802784100546
philosophical,9,JJ,JJ,6,34.42179356499724
salesman,9,NN,NN,1,8.321928094887362
withdrawing,9,VBG,VB,8,42.5754247590989
kissing,9,VBG,VB,9,46.36802784100546
deaf,9,NN,NN,8,42.5754247590989
portraits,9,NNS,NN,6,34.42179356499724
coolly,9,RB,RB,8,42.5754247590989
homeward,9,JJ,JJ,9,46.36802784100546
museum,9,NNP,NN,7,38.60201220980831
withered,9,JJ,JJ,8,42.5754247590989
contradicted,9,VBD,VB,9,46.36802784100546
undertaker,9,NN,NN,5,30.0
lee,9,NNP,NN,4,25.28771237954945
postmark,9,NN,NN,5,30.0
riveted,9,VBD,VB,9,46.36802784100546
contemptuous,9,JJ,JJ,9,46.36802784100546
influences,9,NNS,NN,8,42.5754247590989
attractions,9,NN,NN,9,46.36802784100546
slander,9,NN,NN,5,30.0
journeys,9,NN,NN,8,42.5754247590989
delivering,9,VBG,VB,8,42.5754247590989
fluttered,9,VBD,VB,9,46.36802784100546
bah,9,NN,NN,8,42.5754247590989
morn,9,NN,NN,8,42.5754247590989
mordecai,9,NNP,NN,3,20.21089678249862
comin,9,NN,NN,3,20.21089678249862
stationed,9,VBN,VB,9,46.36802784100546
qualified,9,VBN,VB,9,46.36802784100546
di,9,VBZ,VB,7,38.60201220980831
hanged,9,VBN,VB,7,38.60201220980831
timidly,9,RB,RB,6,34.42179356499724
lads,9,NN,NN,4,25.28771237954945
complying,9,VBG,VB,4,25.28771237954945
dieu,9,NNP,NN,4,25.28771237954945
dragon,9,NN,NN,5,30.0
proving,9,VBG,VB,9,46.36802784100546
damages,9,NN,NN,3,20.21089678249862
scarf,9,NN,NN,2,14.643856189774725
richly,9,RB,RB,9,46.36802784100546
blanches,9,NNP,NN,4,25.28771237954945
pierce,9,VB,VB,8,42.5754247590989
tripped,9,VBD,VB,8,42.5754247590989
tuft,9,NN,NN,5,30.0
joyous,9,JJ,JJ,7,38.60201220980831
dazzling,9,JJ,JJ,7,38.60201220980831
unhallowed,9,JJ,JJ,9,46.36802784100546
murray,9,NNP,NN,6,34.42179356499724
hallo,9,NN,NN,2,14.643856189774725
yell,9,NN,NN,7,38.60201220980831
ajar,9,NN,NN,9,46.36802784100546
countless,9,NN,NN,9,46.36802784100546
response,9,NN,NN,8,42.5754247590989
cleveland,9,NNP,NN,6,34.42179356499724
sour,9,JJ,JJ,9,46.36802784100546
strait,9,NN,NN,8,42.5754247590989
tragic,9,JJ,JJ,8,42.5754247590989
conrads,9,NNP,NN,3,20.21089678249862
smartly,9,RB,RB,7,38.60201220980831
inherited,9,VBD,VB,9,46.36802784100546
paralysed,9,VBN,VB,8,42.5754247590989
outlined,9,VBN,VB,8,42.5754247590989
baggage,9,NN,NN,7,38.60201220980831
corrupted,9,JJ,JJ,6,34.42179356499724
culpable,9,JJ,JJ,8,42.5754247590989
vices,9,NNS,NN,9,46.36802784100546
relationship,9,NN,NN,6,34.42179356499724
fred,9,NNP,NN,2,14.643856189774725
dumb,9,JJ,JJ,8,42.5754247590989
vista,9,NN,NN,8,42.5754247590989
jean,9,NNP,NN,3,20.21089678249862
economy,9,NN,NN,9,46.36802784100546
pursuers,9,NN,NN,7,38.60201220980831
ministers,9,NNS,NN,8,42.5754247590989
mattress,9,NN,NN,6,34.42179356499724
ascent,9,NN,NN,6,34.42179356499724
helena,9,NNP,NN,2,14.643856189774725
fret,9,VB,VB,9,46.36802784100546
model,9,NN,NN,9,46.36802784100546
artifice,9,NN,NN,9,46.36802784100546
lifetime,9,NN,NN,9,46.36802784100546
decorum,9,NN,NN,9,46.36802784100546
stimulating,9,VBG,VB,8,42.5754247590989
scored,9,VBN,VB,9,46.36802784100546
dealt,9,VBD,VB,9,46.36802784100546
idly,9,RB,RB,9,46.36802784100546
imogine,9,NNP,NN,1,8.321928094887362
turkish,9,JJ,JJ,7,38.60201220980831
breathlessly,9,NN,NN,9,46.36802784100546
injurious,9,JJ,JJ,9,46.36802784100546
cartwright,9,NNP,NN,5,30.0
transferred,9,VBN,VB,9,46.36802784100546
availed,9,VBN,VB,8,42.5754247590989
drômes,9,NNP,NN,1,8.321928094887362
halloa,9,NN,NN,7,38.60201220980831
destroyer,9,NN,NN,8,42.5754247590989
mysteriously,9,RB,RB,7,38.60201220980831
simpler,9,NN,NN,9,46.36802784100546
apron,9,NN,NN,9,46.36802784100546
asserted,9,VBD,VB,9,46.36802784100546
analysed,9,JJ,JJ,5,30.0
stanzas,9,NN,NN,7,38.60201220980831
bulk,9,NN,NN,5,30.0
clearness,9,NN,NN,8,42.5754247590989
forthwith,9,NN,NN,8,42.5754247590989
pilgrim,9,NNP,NN,5,30.0
berries,9,NNS,NN,5,30.0
surviving,9,VBG,VB,7,38.60201220980831
registered,9,JJ,JJ,7,38.60201220980831
confidentially,9,RB,RB,8,42.5754247590989
nought,9,JJ,JJ,9,46.36802784100546
weaknesses,9,NNS,NN,8,42.5754247590989
damps,9,NNS,NN,9,46.36802784100546
vineyards,9,NNS,NN,8,42.5754247590989
foster,9,NN,NN,7,38.60201220980831
risks,9,NNS,NN,6,34.42179356499724
reads,9,VBZ,VB,8,42.5754247590989
sinner,9,NNP,NN,7,38.60201220980831
wired,9,VBD,VB,7,38.60201220980831
anti,9,JJ,JJ,3,20.21089678249862
reverted,9,VBD,VB,9,46.36802784100546
restoring,9,VBG,VB,8,42.5754247590989
auditor,9,NNP,NN,7,38.60201220980831
representing,9,VBG,VB,8,42.5754247590989
dependent,9,JJ,JJ,9,46.36802784100546
inanimate,9,NN,NN,8,42.5754247590989
perused,9,VBD,VB,8,42.5754247590989
stride,9,NN,NN,7,38.60201220980831
thronged,9,VBN,VB,8,42.5754247590989
secondary,9,JJ,JJ,8,42.5754247590989
ravine,9,NN,NN,5,30.0
omened,9,VBN,VB,8,42.5754247590989
raymonds,9,NNP,NN,6,34.42179356499724
flickering,9,VBG,VB,8,42.5754247590989
fixedly,9,RB,RB,7,38.60201220980831
unmistakable,9,JJ,JJ,9,46.36802784100546
remembers,9,VBZ,VB,8,42.5754247590989
wringing,9,VBG,VB,9,46.36802784100546
intervening,9,NN,NN,9,46.36802784100546
governments,9,NNS,NN,6,34.42179356499724
booty,9,NN,NN,5,30.0
harmonious,9,JJ,JJ,9,46.36802784100546
dominions,9,NNS,NN,6,34.42179356499724
wider,9,NN,NN,8,42.5754247590989
incessant,9,JJ,JJ,7,38.60201220980831
preyed,9,VBN,VB,9,46.36802784100546
label,9,NN,NN,7,38.60201220980831
springs,9,NN,NN,9,46.36802784100546
grotto,9,NNP,NN,1,8.321928094887362
demanding,9,VBG,VB,9,46.36802784100546
foe,9,NN,NN,8,42.5754247590989
mustnt,9,NN,NN,8,42.5754247590989
tapping,9,VBG,VB,9,46.36802784100546
utah,9,NNP,NN,4,25.28771237954945
alert,9,NN,NN,9,46.36802784100546
unnecessarily,9,RB,RB,8,42.5754247590989
retribution,9,NN,NN,7,38.60201220980831
superiors,9,NNP,NN,7,38.60201220980831
sorrowfully,9,RB,RB,9,46.36802784100546
matins,9,NNP,NN,5,30.0
krempe,9,NNP,NN,3,20.21089678249862
waldman,9,NNP,NN,3,20.21089678249862
forbad,9,VBD,VB,7,38.60201220980831
terrier,9,NN,NN,6,34.42179356499724
casino,9,NNP,NN,3,20.21089678249862
playful,9,JJ,JJ,8,42.5754247590989
herbs,9,NNS,NN,9,46.36802784100546
controlled,9,VBD,VB,9,46.36802784100546
organization,9,NN,NN,7,38.60201220980831
contrivance,9,NN,NN,5,30.0
rudely,9,RB,RB,9,46.36802784100546
adored,9,VBD,VB,9,46.36802784100546
apennine,9,NNP,NN,8,42.5754247590989
noisy,9,JJ,JJ,9,46.36802784100546
maker,9,NN,NN,6,34.42179356499724
impulsively,9,NN,NN,9,46.36802784100546
lame,9,JJ,JJ,9,46.36802784100546
salary,9,NN,NN,4,25.28771237954945
beamed,9,VBD,VB,9,46.36802784100546
underwent,9,VBD,VB,8,42.5754247590989
precepts,9,NNS,NN,9,46.36802784100546
significantly,9,RB,RB,9,46.36802784100546
cecil,9,NNP,NN,5,30.0
leonellas,9,NNP,NN,4,25.28771237954945
rance,9,NNP,NN,2,14.643856189774725
crawled,9,VBD,VB,9,46.36802784100546
swarm,9,NN,NN,9,46.36802784100546
mania,9,NN,NN,7,38.60201220980831
smoothly,9,RB,RB,9,46.36802784100546
surprized,9,VBN,VB,4,25.28771237954945
reliques,9,NNS,NN,7,38.60201220980831
guy,9,NN,NN,4,25.28771237954945
persuasions,9,NNS,NN,9,46.36802784100546
circular,9,JJ,JJ,8,42.5754247590989
unopened,9,JJ,JJ,8,42.5754247590989
sunny,9,JJ,JJ,9,46.36802784100546
lightened,9,VBN,VB,9,46.36802784100546
eggs,9,NNS,NN,7,38.60201220980831
nursing,9,NN,NN,9,46.36802784100546
rebels,9,NN,NN,5,30.0
arguing,9,VBG,VB,8,42.5754247590989
attire,9,NN,NN,8,42.5754247590989
consecrated,9,JJ,JJ,9,46.36802784100546
unofficial,9,JJ,JJ,7,38.60201220980831
immensely,9,RB,RB,9,46.36802784100546
yon,9,NN,NN,6,34.42179356499724
incurring,9,VBG,VB,9,46.36802784100546
carters,9,NNP,NN,6,34.42179356499724
inflict,9,VB,VB,7,38.60201220980831
stamps,9,NNS,NN,6,34.42179356499724
opponent,9,NN,NN,8,42.5754247590989
lists,9,NN,NN,7,38.60201220980831
groaning,9,NN,NN,7,38.60201220980831
charpentier,9,NNP,NN,2,14.643856189774725
advertised,9,VBD,VB,8,42.5754247590989
drebbers,9,NNP,NN,6,34.42179356499724
bespoke,9,VBD,VB,9,46.36802784100546
throbbing,9,VBG,VB,8,42.5754247590989
despicable,9,JJ,JJ,8,42.5754247590989
diffidence,9,NN,NN,7,38.60201220980831
bestowing,9,VBG,VB,8,42.5754247590989
testify,9,VB,VB,9,46.36802784100546
endangered,9,VBN,VB,9,46.36802784100546
chasm,9,NN,NN,6,34.42179356499724
correctly,9,RB,RB,9,46.36802784100546
demon,9,NN,NN,8,42.5754247590989
muzzle,9,NN,NN,6,34.42179356499724
reveries,9,NNS,NN,8,42.5754247590989
instincts,9,NN,NN,8,42.5754247590989
unawares,9,JJ,JJ,9,46.36802784100546
pope,9,NNP,NN,6,34.42179356499724
hewson,9,NNP,NN,2,14.643856189774725
